provider-name,street,city,state,country,number,website link,in this location
"PAULL, ROBERT ", 4 PROGRESS ST STE B7, Edison New,Jersey, United States     ,,,
Kavita Rawat , 2935 VETERANS RD W STE 21, STATEN ISLAND NEW,YORK, United States     ,(631) 805-9082,,
Pearl Peau , 86 PAGE AVE, STATEN ISLAND NEW,YORK, United States     ,(929) 486-1779,,
ASSOCIATES IN PLASTIC SURGERY ," 1424 Richmond Ave, (OK to Leave at door),", EDISON New,York, United States     ,(718) 477-2020,https://www.newyorkplasticsurgeryallure.com,Gentle Pro ™  Series
"Advanced Dermatology, Laser & MOHS Surgery ", 240 E GROVE ST, WESTFIELD New,Jersey, United States     ,(908) 232-6446,http://www.skinandlasercenter.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Vklus Inc , 569 JOHNSTON TER, STATEN ISLAND NEW,YORK, United States     ,(917) 607-2225,,
"LEDERMAN, JOSIANE S. ", 116 Lamberts Lane, Staten Island New,York, United States     ,(718) 370-0422,,
Aesthetic Laser Rentals , 3930 RICHMOND AVE, STATEN ISLAND NEW,YORK, United States     ,(440) 318-4139,,
Victory Internal Medicine , 4982 Highland Boulevard, Staten Island New,York, United States     ,(718) 698-4379,,
Unique Laser , 2031 FOREST AVE STE 11, STATEN ISLAND New,York, United States     ,(646) 667-1833,,
"GOLDSMAN, CARY, I., M.D. ", 2344 Victory Blvd, Staten Island New,York, United States     ,(718) 494-7546,https://icloud.com,Gentle Pro ™  Series
Parvina Ibragimova , 62 CORONA AVE, STATEN ISLAND NEW,YORK, United States     ,(347) 967-2525 cell,,
Victory Internal Medicine , 2315 Victory Boulevard, Staten Island New,York, United States     ,(718) 698-4379,,
Selectrolysis , 6 NILES PL, STATEN ISLAND NEW,YORK, United States     ,(347) 236-4608,,
Medical Laser Technologies INC ," 816 US 1 North, C/O Prime Storage", Seabrook New,Jersey, United States     ,(603) 890-4947,https://tempsyneron.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
Lash Gawd , 155 NEW DORP PLZ N STE 2B, STATEN ISLAND NEW,YORK, United States     ,347-465-0178,,
Evolve Medical Holdings LLC , 2716 HYLAN BLVD, STATEN ISLAND NEW,YORK, United States     ,(800) 867-8015,https://evolvemedspa.com,"Gentle Pro ™  Series, Exceed ™"
Schweiger Dermatology – Millburn , 12 E WILLOW ST, MILLBURN New,Jersey, United States     ,(973) 376-8500,http://www.millburnlaser.com/,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
"LIGRESTI, DOMINICK J., M.D. ", 31 Tioga Street, Staten Island New,York, United States     ,(973) 759-6569,http://ligrestiderm.com,Gentle Pro ™  Series
"Summit Health Management, LLC ", 1 DIAMOND HILL RD, BERKELEY HEIGHTS New,Jersey, United States     ,(908) 277-8668,https://smgnj.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
"Summit Health Management, LLC ", 890 MOUNTAIN AVE, NEW PROVIDENCE NEW,JERSEY, United States     ,(908) 277-8668,https://smgnj.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Soma Skin and Laser LLC , 90 MILLBURN AVE STE 206, Millburn New,Jersey, United States     ,(973) 763-7546,http://www.somalaser.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series"
KEITH RYAN JACKSON MD PC , 11 RALPH PL STE 209, STATEN ISLAND New,York, United States     ,(718) 727-1331,,
Evolve Medical Holdings LLC , 770 MORRIS TPKE STE 111, SHORT HILLS NEW,JERSEY, United States     ,(800) 867-8015,https://evolvemedspa.com,Gentle Pro ™  Series
"Summit Health Management, LLC ", 800 MORRIS TPKE, SHORT HILLS NEW,JERSEY, United States     ,(908) 277-8668,https://smgnj.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Schweiger Dermatology Group , 122 MOUNT BETHEL RD STE 1, WARREN New,Jersey, United States     ,(973) 994-1170,https://www.livingstondermatology.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Ellan Laser MedSpa , 204 SUMMERHILL RD, EAST BRUNSWICK New,Jersey, United States     ,(732) 254-7601,https://www.ellanlaser.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series, PicoWay ®"
Skin Envy , 9707 3RD AVE, BROOKLYN NEW,YORK, United States     ,(917) 605-4428,,
Schweiger Dermatology Group , 315 E NORTHFIELD RD STE 2A, Livingston New,Jersey, United States     ,(844) 337-6362,http://www.schweigerderm.com,Gentle Pro ™  Series
KHALDON ALSAADI ," 6902 Narrows Ave Unit # 1C", Brooklyn New,York, United States     ,4129773320,,
"Summit Health Management, LLC ", 75 E NORTHFIELD RD, LIVINGSTON New,Jersey, United States     ,(908) 277-8668,https://smgnj.com,Gentle Pro ™  Series
Manhattan Laser Spa , 7802 3RD AVE, BROOKLYN New,York, United States     ,(212) 334-2470,https://www.manhattanlaserspa.com,"Gentle Pro ™  Series, VelaShape ®"
Da Noi on Fifth Salon & Spa , 8214 5TH AVE, BROOKLYN New,York, United States     ,(718) 491-3000,http://www.danoionfifth.nyc/,Gentle Pro ™  Series
Aesthetic Laser Rentals , 8023 5TH AVE, BROOKLYN New,York, United States     ,(440) 318-4139,,
BELLA LASER-ELIN AYALA , 701 86TH ST, BROOKLYN New,York, United States     ,(718) 238-7982,https://www.bellalaser.com,"Gentle Pro ™  Series, VelaShape ®"
"AENJ, LLC ", 2080 STATE ROUTE 35, HOLMDEL New,Jersey, United States     ,732-796-9400,https://lma-llc.com,Gentle Pro ™  Series
Rejuvenate Center for Medical Aesthetics , 1340 STATE ROUTE 34 STE A, MATAWAN New,Jersey, United States     ,(732) 444-4859,https://www.rejuvenatenj.com,"CO2RE ® , Gentle Pro ™  Series, VelaShape ®"
Walk IN Medical Center PC , 1901 US HIGHWAY 130, NORTH BRUNSWICK New,Jersey, United States     ,(732) 658-1102,,
Schweiger Dermatology Group , 290 S LIVINGSTON AVE, LIVINGSTON New,Jersey, United States     ,(973) 740-0101,https://www.therdermatologygroup.com,Gentle Pro ™  Series
Schweiger Dermatology Group , 201 S LIVINGSTON AVE STE 1F, LIVINGSTON New,Jersey, United States     ,(973) 994-1170,https://www.livingstondermatology.com,"Vbeam ®  Perfecta, Gentle Pro ™  Series, VelaShape ®"
Bared Monkey Laser Spa , 5604 7TH AVE STE 1, BROOKLYN New,York, United States     ,(212) 256-9777,https://www.baredmonkey.com,Gentle Pro ™  Series
Advanced MedAesthetic Partners , 1924 WASHINGTON VALLEY RD, MARTINSVILLE NEW,JERSEY, United States     ,Visit Website,,
Frumie Lezer , 1266 58TH ST, BROOKLYN NEW,YORK, United States     ,,,
OMNIMED (NEW JERSEY) , DR. DIRUGGIERO 131 COLUMBIA TURNPIKE, FLORHAM PARK New,Jersey, United States     ,(973) 377-8776,https://omnimedmd.com/,Gentle Pro ™  Series
Forever Laser LLC , 7819 BAY PKWY, BROOKLYN New,York, United States     ,(917) 600-4339,,
Lavender Beauty , 1179 51ST ST, BROOKLYN NEW,YORK, United States     ,,,
Glam Body Sugaring Boutique , 287 GRAND ST, JERSEY CITY NEW,JERSEY, United States     ,(551) 500-8229,,
Evolve Medical Holdings LLC ," 263 GRAND ST STORE FRONT ENTRANCE", JERSEY CITY New,Jersey, United States     ,(800) 867-8015,https://evolvemedspa.com,Gentle Pro ™  Series
Glolase Inc , 1155 47TH ST, BROOKLYN NEW,YORK, United States     ,,,
"FIBER, FREDERICK, M.D. ", 401 Edith Blvd N.E., Albuquerque New,Mexico, United States     ,(505) 243-8030,https://11890,Gentle Pro ™  Series
UNM Hospitals , 1021 MEDICAL ARTS AVE NE, ALBUQUERQUE New,Mexico, United States     ,(505) 272-6222,http://hsc.unm.edu/health/,"Gentle Pro ™  Series, Vbeam ®  Prima, Vbeam ®  Perfecta"
UNM Hospitals , 2211 LOMAS BLVD NE, ALBUQUERQUE New,Mexico, United States     ,(505) 272-6222,http://hsc.unm.edu/health/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Ideal Image , 10420 COORS BYP NW STE 102B, ALBUQUERQUE New,Mexico, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
Albuquerque Center for Plastic Surgery , 5203 JUAN TABO BLVD NE STE 1C, ALBUQUERQUE New,Mexico, United States     ,(505) 299-4900,,
Bair Medical Spa , 8810 HOLLY AVE NE STE F, ALBUQUERQUE New,Mexico, United States     ,(505) 881-1532,https://www.bairmedicalspa.com/,"VelaShape ® , Gentle Pro ™  Series, Exceed ™ , Nordlys ™"
AlluraDerm MD Med Spa , 9501 PASEO DEL NORTE NE STE B, ALBUQUERQUE New,Mexico, United States     ,(505) 821-9630,https://www.alluraderm.com,"Gentle Pro ™  Series, VelaShape ®"
"IMA Healthcare- Internal Medicine Associates, LTD ", 4450 31ST AVE S STE 102, FARGO NORTH,DAKOTA, United States     ,(701) 280-2033,https://imahealthcare.com,"Vbeam ®  Perfecta, CO2RE ® , PicoWay ® , Gentle Pro ™  Series"
Cleveland Clinic - Plastics , 2049 E 100TH ST, CLEVELAND,OHIO, United States     ,(216) 444-4004,,
LIGHT TOUCH LASER CLINIC , 6100 ROCKSIDE WOODS BLVD N STE 105, Independence,Ohio, United States     ,(216) 430-7188,https://lighttouchonline.com,Gentle Pro ™  Series
ESTHETIQUE ," KAY MANN 6100 ROCKSIDE WOODS BLVD, SUITE 210", INDEPENDENCE,Ohio, United States     ,,,
The Cleveland Clinic , 26900 Ceder Rd. Dept of dermatology, Avon,Ohio, United States     ,(216) 448-8545,http://my.clevelandclinic.org/,Gentle Pro ™  Series
Cleveland Clinic - Plastics , 26900 CEDAR RD, BEACHWOOD,OHIO, United States     ,(216) 444-4004,,
Premier Dermatology , 29001 Cedar Road Suite 615, Lyndhurst,Ohio, United States     ,(440) 684-9933,https://premierderms.net,Gentle Pro ™  Series
Ideal Image , 1501 GOLDEN GATE PLZ, CLEVELAND,Ohio, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
Luxe Laser , 17700 LORAIN AVE, CLEVELAND,OHIO, United States     ,(513) 301-6549,,
The Cleveland Clinic , 6955 ENGLE RD, CLEVELAND,Ohio, United States     ,(216) 448-8545,http://my.clevelandclinic.org/,Gentle Pro ™  Series
"Laser Oasis, Inc. - Alfida Ramahi, MD ", 20525 CENTER RIDGE RD STE 404, ROCKY RIVER,Ohio, United States     ,(440) 865-5225,http://thelaseroasis.com,Gentle Pro ™  Series
"Advanced Skin Renewal, LLC ", 20575 CENTER RIDGE RD STE 105, ROCKY RIVER,Ohio, United States     ,(216) 509-6345,http://www.advancedskinrenewal.com/,"Profound ™ , Exceed ™ , Gentle Pro ™  Series"
Derma Glow Med Spa Corporation , 22237 LORAIN RD, FAIRVIEW PARK,Ohio, United States     ,(440) 641-1406,http://haninartistry.com/,Gentle Pro ™  Series
Diamond Spa , 22370 LORAIN RD, FAIRVIEW PARK,Ohio, United States     ,(216) 406-7820,,
Associates in Dermatology , 26908 DETROIT RD STE 103, WESTLAKE,Ohio, United States     ,(440) 249-0274,http://www.healthyskinmd.com/,"CO2RE ® , Gentle Pro ™  Series"
Ideal Image , 18070 ROYALTON RD, STRONGSVILLE,Ohio, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
Cleveland Dermatology Group , 2001 CROCKER RD STE 500, WESTLAKE,Ohio, United States     ,(216) 381-5975,,
Skin Deep Laser Spa , 13461 PEARL RD, STRONGSVILLE,Ohio, United States     ,(440) 238-6898,http://www.skindeepmedispa.com/,Gentle Pro ™  Series
University of Oklahoma , 1000 NE 13TH ST, OKLAHOMA CITY,OKLAHOMA, United States     ,(405) 271-6110,https://www.oumedicine.com/.../list-of-adult-specialties/dermatology,Gentle Pro ™  Series
Radian Medical Spa , 7318 N WESTERN AVE, OKLAHOMA CITY,Oklahoma, United States     ,(405) 242-6040,http://www.radianokc.com/our-team,Gentle Pro ™  Series
INTEGRIS BAPTIST MEDICAL CENTER , 3400 NW EXPRESSWAY STE 500, Oklahoma City,Oklahoma, United States     ,(405) 951-2432,http://integrisok.com/burn-center-oklahoma-city-ok,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Longevity Health and Wellness LLC , 11600 N PENNSYLVANIA AVE, OKLAHOMA CITY,Oklahoma, United States     ,(405) 703-4990,https://www.longevityok.com,Gentle Pro ™  Series
Longevity Health and Wellness LLC , 3110 SW 89TH ST STE 101, OKLAHOMA CITY,Oklahoma, United States     ,(405) 703-4990,https://www.longevityok.com,"Gentle Pro ™  Series, PicoWay ®"
Ideal Image , 13230 PAWNEE DR STE 201, OKLAHOMA CITY,OKLAHOMA, United States     ,(860) 248-0065,https://www.idealimage.com,Gentle Pro ™  Series
Advanced Aesthetics , 13100 N WESTERN AVE STE 201, OKLAHOMA CITY,Oklahoma, United States     ,(405) 751-3424,https://advancedaesthetics.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Dermatology & Aesthetics of Oklahoma , 13301 N MERIDIAN AVE STE 201, OKLAHOMA CITY,Oklahoma, United States     ,(405) 803-8020,,
W Facial Aesthetics , 13904 QUAILBROOK DR, OKLAHOMA CITY,Oklahoma, United States     ,(405) 748-5950,https://www.facebook.com/W-Facial-Aesthetics-173861081618/,"Gentle Pro ™  Series, Profound ™"
Advanced Aesthetics , 14001 MCAULEY BLVD STE 150, OKLAHOMA CITY,Oklahoma, United States     ,(405) 751-3424,https://advancedaesthetics.com,Gentle Pro ™  Series
"Juan A. Brou, M.D., P.C. ", 13128 N MACARTHUR BLVD, OKLAHOMA CITY,Oklahoma, United States     ,(405) 945-0001,https://www.premierokc.com,"Gentle Pro ™  Series, CO2RE ®"
Clinton Webster MD , 5740 NW 135TH ST, OKLAHOMA CITY,Oklahoma, United States     ,405-842-9732,https://clintonwebstermd.com/,"Gentle Pro ™  Series, CO2RE ® , PicoWay ®"
Signature Skin Care , 1300 E. 9TH STREET #7, EDMOND,Oklahoma, United States     ,(405) 341-6009,https://www.signatureskincare.com,Gentle Pro ™  Series
INTEGRIS BAPTIST MEDICAL CENTER , 1205 HEALTH CENTER PKWY STE 100, Yukon,Oklahoma, United States     ,(405) 951-2432,http://integrisok.com/burn-center-oklahoma-city-ok,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"Dermatology and Cosmetic Center of Oklahoma, P.L.L.C. ", 3580 RC LUTTRELL DR STE 102, NORMAN,Oklahoma, United States     ,(405) 928-6100,,
AZURE DREAM SPA , 227 West 29th Street Suite 9f, New York New,York, United States     ,(703) 243-4343,https://azuredreamspa.com,Gentle Pro ™  Series
Swedish Institute college of Health Sciences , 226 W 26TH ST FL 7, NEW YORK New,York, United States     ,(732) 492-4040,,
The Mount Sinai Hospital , 275 7TH AVE FL 12, NEW YORK New,York, United States     ,(212) 604-1758,https://mountsinai.org,Gentle Pro ™  Series
"Derma Di Decolore, Carlos Charles MD ", 115 W 27TH ST STE 1001, New York New,York, United States     ,(212) 243-6700,http://www.dermadicolore.com/,Gentle Pro ™  Series
Darlings Beauty Lab , 42 W 28TH ST, NEW YORK NEW,YORK, United States     ,(802) 825-8149,,
Diamond Touch Laser , 469 FASHION AVE STE 1214, NEW YORK New,York, United States     ,(646) 896-4274,http://diamondtouchaesthetics.com/,Gentle Pro ™  Series
Vanessa Marc Spa , 31 West 26th St 6th, New York New,York, United States     ,(347) 650-0810,https://www.somaspa.us/,Gentle Pro ™  Series
Bared Monkey Laser Spa , 38 W 32ND ST STE 1500, NEW YORK New,York, United States     ,(212) 256-9777,https://www.baredmonkey.com,"Gentle Pro ™  Series, PicoWay ®"
Satori Laser Hair Removal , 134 W 23RD ST, NEW YORK NEW,YORK, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
Forever Javoon , 12 W 27TH ST FL 9, New York New,York, United States     ,(650) 245-0754,,
Satori Laser Hair Removal , 45 W 34TH ST RM 201, NEW YORK New,York, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
Beauty Factory CO. , 308 5TH AVE; 4th FLOOR, NEW YORK NEW,YORK, United States     ,(347) 549-3765,https://beautyfactoryspa.info,Gentle Pro ™  Series
Baked Bar , 245 5TH AVE, NEW YORK NEW,YORK, United States     ,(646) 648-2307,,
Sante laser , 303 5th Ave, NEW YORK New,York, United States     ,(646) 708-2338,,
"LASER HAIR REMOVAL, USA LTD ", 109 W 38TH ST RM 401, NEW YORK New,York, United States     ,(631) 864-7546,http://laserhairremovalusa.com,Gentle Pro ™  Series
Kseniia Nails Inc , 1011 AVENUE OF THE AMERICAS, NEW YORK NEW,YORK, United States     ,(929) 592-1303,,
GG Laser , 31 E 32ND ST RM 609, NEW YORK New,York, United States     ,(973) 883-5795,,
Schweiger Dermatology Group , 21 W 19TH ST, New York New,York, United States     ,(844) 337-6362,http://www.schweigerderm.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Skin Works Dematology , 136 W 17TH ST, NEW YORK New,York, United States     ,(718) 832-3313,https://www.skinworksny.com,Gentle Pro ™  Series
"Summit Health Management, LLC ", 18 W 18TH ST, NEW YORK NEW,YORK, United States     ,(908) 277-8668,https://smgnj.com,Gentle Pro ™  Series
LOUIS VOGEL , 16 PARK AVE, NEW YORK New,York, United States     ,212-447-5443,https://louisvogelmd.com,Gentle Pro ™  Series
Spruce & Bond ," 103 5Th Ave, 3Rd Fl", NEW YORK New,York, United States     ,(212) 366-6060,https://www.sprucebond.com/,Gentle Pro ™  Series
Satori Laser Hair Removal , 133 W 14TH ST, NEW YORK New,York, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
"Pulse Laser and Skincare Center, Inc. ", 274 MADISON AVE RM 1003, NEW YORK New,York, United States     ,(212) 802-1439,http://www.pulseskin.com,Gentle Pro ™  Series
Manhattan Laser Spa , 56 E 34TH ST APT 2, NEW YORK New,York, United States     ,(212) 334-2470,https://www.manhattanlaserspa.com,Gentle Pro ™  Series
Manhattan MedSpa , 112 E 23RD ST FL 4, NEW YORK New,York, United States     ,(201) 819-3965,https://manhattan-medspa.com,Gentle Pro ™  Series
American Cellulite Reduction Center Inc. , 611 Broadway Avenue Suite 907k, New York New,York, United States     ,(212) 982-8779,https://acrcenter.com,"Gentle Pro ™  Series, VelaShape ®"
Bared Monkey Laser Spa , 30 E 40TH ST RM 203, NEW YORK NEW,YORK, United States     ,(212) 256-9777,https://www.baredmonkey.com,Gentle Pro ™  Series
In-Glo Med Spa , DO NOT USE, NEW YORK New,York, United States     ,(212) 647-8919,https://www.inglomedspa.com/,"Gentle Pro ™  Series, VelaShape ®"
Byou Laser Manhattan , 382 3RD AVE, NEW YORK New,York, United States     ,(800) 355-3308,,
Advanced Derma Laser Tech , 36 W 44TH ST STE 1205, New York New,York, United States     ,(212) 223-2235,https://advanceddermalaser.com,Gentle Pro ™  Series
Satori Laser Hair Removal , 315 MADISON AVE RM 201, NEW YORK NEW,YORK, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
Lexington Plastic Surgeons , 115 E 39TH ST, NEW YORK New,York, United States     ,(212) 223-0716,https://lexingtonplasticsurgeons.com,"Gentle Pro ™  Series, VelaShape ®"
Body Factory Skin Care , 472 AVENUE OF THE AMERICAS, NEW YORK New,York, United States     ,(212) 255-5655,https://bodyfactoryskincare.com,Gentle Pro ™  Series
Body Factory Skin Care , 1570 1ST AVE, NEW YORK New,York, United States     ,(212) 255-5655,https://bodyfactoryskincare.com,Gentle Pro ™  Series
Ballet Slippers Spa , 576 3RD AVE, NEW YORK New,York, United States     ,(212) 661-0158,https://balletslippersspa.com,Gentle Pro ™  Series
New You Laser , 45 W 46TH ST FL 3, NEW YORK New,York, United States     ,(347) 845-3603,http://www.newyoulasernyc.com/,Gentle Pro ™  Series
Spa Jolie , 180 7TH AVE S, NEW YORK New,York, United States     ,(212) 229-1389,https://www.nylaser.net,"Gentle Pro ™  Series, VelaShape ®"
Quick Brow Zone , 56 E 13TH ST, NEW YORK New,York, United States     ,(212) 254-9663,http://browszone.com/,Gentle Pro ™  Series
"Eastside Dermatology Services, P.C. ", 317 E 34TH ST, NEW YORK New,York, United States     ,(212) 686-7306,http://www.laserskinsurgery.com/,"Vbeam ®  Prima, Vbeam ®  Perfecta, VelaShape ® , CO2RE ® , Gentle Pro ™  Series"
Body Factory Skin Care , 726 9TH AVE, NEW YORK New,York, United States     ,(212) 255-5655,https://bodyfactoryskincare.com,Gentle Pro ™  Series
New York Univ. Medical Center , 222 E 41ST ST BLD A7 FL 24, NEW YORK New,York, United States     ,(929) 455-5195,https://nyulangone.org,"Gentle Pro ™  Series, Vbeam ®  Perfecta, PicoWay ®"
XS TRADING & MARKETING , 420 MADISON AVE. SUITE 406, NEW YORK New,York, United States     ,,,
ADVANCED DERMALASER ," 422 Madison Ave, 3rd Floor", New York New,York, United States     ,(212) 223-2235,http://www.dermacaremedical.com/,Gentle Pro ™  Series
NY Medical Skin Solutions , 345 E 37TH ST RM 317, NEW YORK NEW,YORK, United States     ,(212) 867-1020,http://skincarenyc.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta, CO2RE ®"
Vada Spa , 364 AVENUE OF THE AMERICAS, NEW YORK New,York, United States     ,(212) 206-1572,http://www.vadaspa.com/,"Gentle Pro ™  Series, PicoWay ®"
BELLEVUE HOSPITAL , 462 1ST AVE, NEW YORK New,York, United States     ,(212) 562-4141,http://www.nychealthandhospitals.org/bellevue/html/home/home.shtml,"Vbeam ®  Perfecta, CO2RE ® , Gentle Pro ™  Series, PicoWay ® , Nordlys ™"
VA NY Harbor Health Care System , 423 E 23RD ST, NEW YORK NEW,YORK, United States     ,(212) 686-7500,https://www.nyharbor.va.gov/,"Gentle Pro ™  Series, Vbeam ®  Perfecta, PicoWay ®"
Beam Laser Spa Inc , 244 W 54TH ST STE 500, NEW YORK New,York, United States     ,(212) 245-2577,http://www.beamlaserspa.com,Gentle Pro ™  Series
Schweiger Dermatology Group , 1727 BROADWAY FL 2, New York New,York, United States     ,(844) 337-6362,http://www.schweigerderm.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Proper Puss , 33 BEDFORD ST, New York New,York, United States     ,(212) 229-0929,https://www.properpuss.com,Gentle Pro ™  Series
Schweiger Dermatology Group , 315 W 57TH ST STE 405, New York New,York, United States     ,(844) 337-6362,http://www.schweigerderm.com,Gentle Pro ™  Series
"WEISSMAN, ELYSSA ", 145 West 57th Street 10th Floor, New York New,York, United States     ,,,
Spark Laser Center , 119 W 57TH ST STE 1101, NEW YORK New,York, United States     ,(212) 245-0940,http://sparklasercenter.com,Gentle Pro ™  Series
Schweiger Dermatology Group , 110 E 55TH ST FL 19 PH, NEW YORK New,York, United States     ,(844) 337-6362,http://www.schweigerderm.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
MANHATTAN LASER HAIR REMOVAL INC. , 47 West 57th Street 4th Floor, New York New,York, United States     ,(212) 753-8888,,
AZURE DREAM SPA , 345 East 9th St, New York New,York, United States     ,(703) 243-4343,https://azuredreamspa.com,Gentle Pro ™  Series
Union Square Laser Dermatology , 4 W 58TH ST FL 10, NEW YORK New,York, United States     ,(212) 366-5400,https://www.unionderm.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta, PicoWay ®"
Yael Halaas , 120 E 56TH ST STE 800, NEW YORK New,York, United States     ,(212) 688-5955,https://www.drhalaas.com/,"Gentle Pro ™  Series, Profound ™"
Romeo & Juliette Laser Hair Removal , 5 E 57TH ST FL 6, NEW YORK New,York, United States     ,(212) 750-2000,https://www.romeojuliettelaserhairremoval.com,Gentle Pro ™  Series
SEV , 120 CENTRAL PARK S STE 1F, NEW YORK NEW,YORK, United States     ,(818) 956-9913,http://sevlaser.com/,Gentle Pro ™  Series
BETH ISRAEL MEDICAL CENTER , 1000 10TH AVE, NEW YORK New,York, United States     ,(212) 844-8800,,
METAMORPHASIS DAY SPA , 127 E 56Th St Flr 5, NEW YORK New,York, United States     ,(212) 751-6051,,
Rich Bich Clinic , 127 E 56th St, NEW YORK New,York, United States     ,(347) 752-3514,,
Spruce & Bond , 25 Bond St Gr Level, NEW YORK New,York, United States     ,(212) 366-6060,https://www.sprucebond.com/,Gentle Pro ™  Series
Smooth Synergy , 686 LEXINGTON AVE FL 3N, New York New,York, United States     ,(212) 397-0111,https://smoothsynergy.com,Gentle Pro ™  Series
Smooth Synergy , 139 E 57TH ST FL 8, NEW YORK New,York, United States     ,(212) 397-0111,https://smoothsynergy.com,Gentle Pro ™  Series
Satori Laser Hair Removal , 143 E 57TH ST FL 2, NEW YORK New,York, United States     ,(212) 255-2588,https://www.satorilaser.com/,Gentle Pro ™  Series
Evolve Medical Holdings LLC , 1025 MAXWELL LN, HOBOKEN NEW,JERSEY, United States     ,(800) 867-8015,https://evolvemedspa.com,Gentle Pro ™  Series
Manhattan Skin and Laser Center , 635 MADISON AVE STE 1302, NEW YORK New,York, United States     ,(212) 498-9916 or (347) 325-0752,http://manhattanskinandlaser.com,"Gentle Pro ™  Series, PicoWay ®"
Flash Lab Laser , 635 Madison Ave. 4Th Flr., NEW YORK New,York, United States     ,(646) 998-5277,http://www.flashlablaser.com/,Gentle Pro ™  Series
BERENICE ELECTROLYSIS & BEAUTY CENTER , 14 E 60TH ST STE 200, NEW YORK New,York, United States     ,(212) 355-7055,http://BereniceElectrolysis.com,"Gentle Pro ™  Series, VelaShape ®"
Trish McEvoy Skincare Center , 5 E 57Th St Flr 5, NEW YORK New,York, United States     ,(212) 758-7790,,
"ROKHSAR, CAMERON M.D.-Manhattan ", 121 E 60TH ST STE 8AB, New York New,York, United States     ,(212) 285-1110,http://cosmeticlaserskinsurgery.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"Bruce Robinson, M.D. ", 121 E 60TH ST, NEW YORK New,York, United States     ,(212) 750-7121,http://www.brucerobinsonmd.com/,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
SEV , 400 W BROADWAY FL 2, NEW YORK NEW,YORK, United States     ,(818) 956-9913,http://sevlaser.com/,Gentle Pro ™  Series
LaserTouch SoHo Medical Aesthetic , 150 SPRING ST FL 2, NEW YORK New,York, United States     ,(212) 219-1990,http://www.lasertouchsoho.com/,Gentle Pro ™  Series
"Sheryl Clark, M.D. ", 109 EAST 61ST STREET, New York New,York, United States     ,(212) 750-2905,http://www.drsherylclark.com/,Gentle Pro ™  Series
Bare Body Laser Spa , 400 E 56TH ST OFC 1, NEW YORK New,York, United States     ,(212) 470-7637,https://elliman.com,Gentle Pro ™  Series
Manhattan Laser Spa , 808 LEXINGTON AVE FL 2, NEW YORK New,York, United States     ,(212) 334-2470,https://www.manhattanlaserspa.com,"Gentle Pro ™  Series, VelaShape ®"
CORNELL UNIV. MED. COLLEGE , 2315 BROADWAY SIDE PRACTICE WEST FL 2/ROOM, New York New,York, United States     ,(646) 962-3376,,
The Eye Institute and Laser Center , OPHTHALMOLOGY SERVICES OF 56 EAST 66TH STREET, NEW YORK New,York, United States     ,(212) 861-0800,http://worldeyecare.com/,Gentle Pro ™  Series
Penstein Dermatology , 116 E 66TH ST STE 1B, NEW YORK New,York, United States     ,(212) 517-5171,https://www.penstein.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
Schweiger Dermatology Group , 2 HUDSON PL STE 101, Hoboken New,Jersey, United States     ,(844) 337-6362,http://www.schweigerderm.com,"Gentle Pro ™  Series, Vbeam ®  Perfecta"
"ORES, M.D., CELIA ", 15 Clinton Street, New York New,York, United States     ,,,
"LUCKY LOVE, INC ", 35 E 67TH ST FL 1A, NEW YORK New,York, United States     ,(212) 933-4389,,
Skin Story , 20 E 68TH ST STE 201, NEW YORK NEW,YORK, United States     ,(347) 374-1833,,
Artemis Wax , 4545 CENTER BLVD, LONG ISLAND CITY NEW,YORK, United States     ,(310) 804-2117,https://artemislanelp.com,Gentle Pro ™  Series
